order_id,customer_id,product_id,order_quantity,order_date,requested_delivery_date,actual_delivery_date,order_status
a33f7020-f777-42b4-bcfe-521f8e8ecbc3,5336148f-e7e4-4cb0-807e-101d06f77cab,d96941e9-cdd4-44c5-b5db-9909daf85dcf,88,2023-05-06,2023-05-27,,Shipped
8b337dc1-3a6f-4717-84b1-40dc1b73371e,6f865804-c82e-4300-b398-e4234bfbd817,ad440d39-3281-454b-8a85-29c9649be622,51,2024-01-28,2024-01-29,,Delivered
cebbdb64-3cc6-4f21-ad38-78edbb45ffb7,41a670b7-1c53-4f71-828f-b6241d57169a,eea9d2e5-9073-4df5-8b30-817768a07a48,26,2023-10-15,2023-10-30,,Pending
68d11b27-5533-4f26-a218-11b77e8f6c1b,3bf40192-83c7-4a34-a661-5bd498bfb0e5,10b770cd-4c33-49df-bc85-506b1d5c2e9f,80,2023-06-20,2023-07-04,,Shipped
3c1d5e02-df80-4c05-93be-28246479f9d3,4b28f0be-fb29-4042-8b6d-e7010fc31749,212c01b9-992a-4e8c-bac4-833c8a4faee5,14,2023-07-31,2023-08-22,,Pending
8ea28acb-f98a-4751-84e7-f2bdfd2341ff,c45eedb6-96c3-40e9-b69d-843c3d7ec735,f9a0f41e-df76-493a-9bbd-652e5b778e35,58,2023-11-23,2023-11-27,,Pending
bacc1f19-fe10-44b8-8f7b-61c5e9840457,9a573861-654d-442c-bd22-c7add3a90b51,dba4c773-8ab5-472a-9ec0-68170ebb1054,22,2023-09-01,2023-09-09,,Shipped
681d2fde-b888-4ea3-8ffa-2ef209962ff4,d2c4387d-39ed-404d-9571-b89205204837,82795e5d-8ad8-4bca-9348-0668d3d362d7,89,2024-01-11,2024-02-05,,Shipped
56759ab1-32d7-493a-816e-09fecd2ad740,f454f5ea-c40b-45bd-96ee-6030fe6be643,10b770cd-4c33-49df-bc85-506b1d5c2e9f,9,2024-03-07,2024-03-25,,Delivered
838b0920-388f-404a-9036-d7e97653197c,72c347aa-e1c6-4136-84d9-4a2f45f000d2,d96941e9-cdd4-44c5-b5db-9909daf85dcf,8,2023-05-04,2023-05-07,,Shipped
1d877b91-4c6b-44b5-b299-868d83d188e2,c45eedb6-96c3-40e9-b69d-843c3d7ec735,ad440d39-3281-454b-8a85-29c9649be622,54,2023-04-04,2023-04-08,,Delivered
b97bf0c0-c8df-4466-ae36-92cb7da5ce00,bbeddde7-8fbb-4347-99f5-df0bb4070ed3,145cd736-84a4-424c-837f-5815e3023f54,43,2023-06-11,2023-06-12,,Delivered
b307ab29-0141-4644-b5c1-a38128be0c56,a2d9fe65-9de2-4ff4-9c3b-d742b19ccfb7,f9a0f41e-df76-493a-9bbd-652e5b778e35,60,2023-11-29,2023-12-02,,Pending
e639c450-e566-47ee-8a31-7acb4bf2894f,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,1b140518-0dd3-460e-b8d7-7c7b989dc057,58,2024-01-31,2024-03-01,,Delivered
b883a66d-fa0a-4292-92a3-d41f8366d0c2,6de7f77e-8dce-46bf-8f38-00eb38afbfa8,58014bed-1c6d-42de-b492-802b6c5f483c,82,2023-07-31,2023-08-13,,Shipped
93f318b0-5587-4274-bca2-f2aff31b9132,a7af9931-5af2-4978-84a6-9c2580464edd,fa2db42a-c779-42c5-85de-2306e32a3e3a,32,2023-06-21,2023-07-20,,Pending
9923b973-a07d-469c-a384-731c2a9c225f,efb717ed-4b75-42f9-b61e-04a9079a39d7,7d3e3537-80d8-45ec-8155-d3ebbe72dbdf,64,2023-10-13,2023-11-01,,Shipped
49522ef2-01df-4575-9ef5-5b440b51807f,5336148f-e7e4-4cb0-807e-101d06f77cab,55bd47b7-3267-4d46-9c2c-8c5105e103e9,55,2024-01-15,2024-02-02,,Shipped
396e7710-5828-4f1c-a137-cb82917e0a93,21639d6b-03e1-4b75-a067-7796cf2c5034,09d63d70-3422-4373-ae32-f4417a0f43d4,75,2023-09-12,2023-10-11,,Delivered
5af0ed5e-c62b-43b8-8cd2-26b5de43c4d5,c45eedb6-96c3-40e9-b69d-843c3d7ec735,2da83374-7027-4646-94b6-8098ffa66e4f,78,2023-08-08,2023-08-24,,Pending
fdb9637d-aa2b-400f-a528-65cddc515ca2,d12812e1-7f93-4112-acf4-9acda18afe05,beae386d-e37d-4da8-9e73-41b7aa1a8db5,91,2023-08-19,2023-08-30,,Delivered
2425a0f6-f039-4e12-89cb-1f3e6917c189,93c708b4-1069-4aef-9521-cd485d2d81d2,10b770cd-4c33-49df-bc85-506b1d5c2e9f,33,2024-01-01,2024-01-19,,Shipped
6a1ffeec-9e1e-48ea-936e-68f285742019,e6ccf822-28af-4604-a238-c4765724d60c,55bd47b7-3267-4d46-9c2c-8c5105e103e9,13,2023-06-11,2023-06-30,,Delivered
d2009d05-78fc-4534-afdf-fb89fed1808d,8a6f206a-5343-40df-bace-315cbcdbf5a2,dc36c4fe-1a59-41d4-a1c7-6a8563b9dd74,56,2023-05-15,2023-06-02,,Shipped
256c66df-067c-4f89-b18d-b6aa0ee8930f,7a045cdc-6719-4f84-a713-21a596523b16,513eb641-8ffd-4761-8948-3d0c1dad1071,70,2023-07-08,2023-07-22,,Delivered
004ac017-62e9-4a00-ab2e-62eb152d6763,ac89f215-875f-4bd7-a2cc-a882b44aee68,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,39,2023-09-12,2023-10-11,,Shipped
8be5dfe9-13f3-4ae4-991d-38ebc38e48e7,2695201a-38d0-4bb5-999c-aa60c6d5a8b8,3a28eb73-fbdb-46e0-91a9-e5c888efbeb5,41,2023-08-23,2023-08-29,,Shipped
d007b650-ac5f-4636-a346-d6863fb82c00,72c347aa-e1c6-4136-84d9-4a2f45f000d2,513eb641-8ffd-4761-8948-3d0c1dad1071,67,2023-12-02,2023-12-24,,Pending
fc8f8f39-155f-4a18-b1c2-5ccc142e60a6,fc52f12b-a719-42af-a99d-81ea73aad6a4,145cd736-84a4-424c-837f-5815e3023f54,7,2024-03-02,2024-04-01,,Delivered
9c0b27ab-1328-46bb-904c-4b4d39e70632,8b6e8fb3-e16e-4684-b06d-051f3da8741d,10b770cd-4c33-49df-bc85-506b1d5c2e9f,96,2023-04-25,2023-04-26,,Pending
1cbf20ff-f60b-422d-91cf-0407926670b8,6e37f9c3-92cf-463f-9cc7-7416af1c3e25,d96941e9-cdd4-44c5-b5db-9909daf85dcf,84,2023-10-02,2023-10-10,,Delivered
2db144c4-8f5f-4a14-b824-399b466d9a2f,5336148f-e7e4-4cb0-807e-101d06f77cab,429f0ea1-979d-42cf-b34c-515cf1e890a1,79,2023-04-26,2023-05-06,,Pending
5a7a2065-cff8-400b-914f-f0c66263468a,8a63211e-01ba-48f5-9c76-ee80d30cdac0,1facdeb4-9105-4c50-85a6-e4bc16c1b571,86,2023-11-08,2023-11-25,,Shipped
71689a58-0de4-41f7-a097-7adf23678a28,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,145cd736-84a4-424c-837f-5815e3023f54,86,2023-07-25,2023-08-19,,Shipped
0e4e4abe-fd60-4381-a1f6-17aa3753a457,0246e96a-900c-43bc-a35c-777c47e17677,0f021f5e-7308-4151-8d51-915d5afe94ab,88,2023-09-23,2023-09-25,,Delivered
e86f84b0-2243-44a1-a3af-65b8c906f4af,d2c4387d-39ed-404d-9571-b89205204837,dc36c4fe-1a59-41d4-a1c7-6a8563b9dd74,56,2023-12-12,2023-12-24,,Pending
d112894a-c319-4ffc-8eae-ae05e7089505,cfc56046-7e0e-435e-bd37-22def2135b7f,1400fafd-04f1-4520-aff6-052c353acc85,32,2023-03-30,2023-04-10,,Delivered
c9522cf3-74c8-4fad-9a5a-6f861f211d47,cb6a98d6-84ee-4c28-a291-354f972818e6,3a28eb73-fbdb-46e0-91a9-e5c888efbeb5,89,2024-03-10,2024-04-06,,Delivered
675ff52c-dda9-4605-81a6-dd63169b5acd,b3df7ed2-6776-4652-826b-b46c00e5fa1c,08473187-bba4-4992-8276-e59268fd7bf6,73,2023-06-30,2023-07-26,,Delivered
cbf88528-d579-481f-8f03-bfb5aca8fdc8,c52afb95-9a0b-4add-a29a-d44b497dae1a,98044ccf-8ddc-4eac-86c8-62461b178892,38,2023-06-13,2023-07-10,,Delivered
852288d7-c82a-43a6-bf55-a170da1064b8,c52afb95-9a0b-4add-a29a-d44b497dae1a,1f63d5bd-332b-4204-8d6a-e2b73b5be873,35,2024-01-21,2024-01-23,,Delivered
932d9c1b-f573-487f-ac27-3bc5180b7f6a,6d13d8a7-52c2-49df-a5a9-278edfe74d54,5db94855-471e-4ce9-a422-0a230a3573f5,27,2024-01-08,2024-01-28,,Pending
39b38df3-a967-4c2e-a83d-c21f89914e6d,e6ccf822-28af-4604-a238-c4765724d60c,41923789-a151-4bc1-980c-e2ffa4aeef74,89,2023-08-10,2023-09-05,,Pending
f52ac793-4273-452c-bb7c-3323b5f0c0c9,5ff683e0-8c72-42ed-92e8-256de5f2da05,f07a5673-2500-4065-af88-7021e837499b,28,2023-03-14,2023-03-28,,Pending
27be9e25-4cf5-4fa7-89ad-3013dc2ba133,0475e6cb-edd2-4bd4-98fb-10664bcdf458,821c8316-3702-40b7-8132-a609153648cf,71,2023-06-06,2023-06-14,,Pending
f15e5d66-3ab6-421d-b221-824907a83b86,b3df7ed2-6776-4652-826b-b46c00e5fa1c,34849ed2-6703-4ffb-9eed-616af321ac7f,86,2024-03-05,2024-03-15,,Shipped
77f51367-66ae-413d-944b-0de384e098b5,a7af9931-5af2-4978-84a6-9c2580464edd,79d5522f-5dc7-4306-be2d-a352dd6f70b2,92,2023-05-14,2023-05-24,,Delivered
5adc214a-e25d-4c7c-8051-f830647f0eb5,8b6e8fb3-e16e-4684-b06d-051f3da8741d,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,49,2023-04-25,2023-05-02,,Shipped
6b3715bf-8194-44d0-a54d-82adf74193e9,53c89999-1db4-4d22-a82c-910800b03842,145cd736-84a4-424c-837f-5815e3023f54,26,2023-04-17,2023-05-03,,Delivered
3663a6e1-868e-489f-8a0b-b094181e2519,efb717ed-4b75-42f9-b61e-04a9079a39d7,d96941e9-cdd4-44c5-b5db-9909daf85dcf,33,2023-06-30,2023-07-11,,Pending
acf6600f-816b-49e4-b18e-a840e33d3429,88e89676-02e5-4311-a7b6-899cf3aff312,f07a5673-2500-4065-af88-7021e837499b,90,2024-01-02,2024-01-16,,Delivered
e55af93e-bfb8-4661-94cd-5dc3f7b622e9,f454f5ea-c40b-45bd-96ee-6030fe6be643,1e249377-7d70-4dd0-a66b-772988a07e42,8,2023-11-01,2023-11-10,,Pending
c045d18a-e1f9-4197-9085-03fea95bbf0a,a7c8769c-5138-4ff1-9cef-2da46074acd9,5078e779-e20b-4b0a-a468-52d9dbda8657,87,2023-10-01,2023-10-18,,Delivered
87eab18e-b4c3-4119-b093-0d49077f1a62,1cb962bc-24ef-4b2a-b94e-dd1cdbc7f4df,9e8bc030-4c73-4602-afa3-b6e8758317fb,5,2023-11-03,2023-11-18,,Shipped
de25b30b-9476-41ed-a639-1da237b01047,0475e6cb-edd2-4bd4-98fb-10664bcdf458,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,5,2023-10-30,2023-11-02,,Pending
e8ef8850-250c-4257-a10c-8dea003539e9,cb6a98d6-84ee-4c28-a291-354f972818e6,43616967-4638-4ee0-9a95-7bfa814cff9e,9,2023-07-05,2023-07-27,,Delivered
4f1462be-68c3-42e3-bc48-3c0a7e13329d,5211302c-93d6-43dc-92c0-f1331e0b9b60,9b26fec0-254b-4728-aae6-3861af66c74e,16,2023-03-30,2023-04-21,,Delivered
72d0090c-c442-46bb-9409-939c4eb897c2,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,241aa728-7388-4cff-9328-8edb1d22c972,65,2023-07-08,2023-07-27,,Delivered
06d43222-68aa-4998-81fa-c47f56b39c01,c1b4d6b9-288a-40ac-a15e-4760e88ccddf,3915bd4d-1db0-4c67-9f76-1445b0af7e9d,4,2023-05-21,2023-06-17,,Delivered
76af4079-0e30-4865-bc41-0c2def49c6f7,14ab17da-6196-4d3e-ad0f-d2add350cf9e,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,17,2023-09-06,2023-09-07,,Shipped
bb1d7e17-c1ff-48aa-8357-e76893e22973,d12812e1-7f93-4112-acf4-9acda18afe05,85332b54-9fcd-4604-8997-6be95fc9e293,52,2023-09-26,2023-10-17,,Pending
6248ce27-12de-4e5c-9b42-322c8fb0d0fd,db162136-1111-4d9e-953e-9357bd367703,8e5502d6-3e87-49f1-8fd5-b2242d22b5a6,41,2023-10-13,2023-10-14,,Pending
ee7e2be6-919c-4b4d-9935-ff738a4ec29a,5211302c-93d6-43dc-92c0-f1331e0b9b60,b263599c-0ca8-40dc-8769-f5a8aba2a527,57,2024-02-18,2024-02-23,,Shipped
1ac29e6e-48af-4d6b-9acc-3490185efed1,14ab17da-6196-4d3e-ad0f-d2add350cf9e,a7f7522e-83de-4d97-811d-552cbac98681,20,2023-04-05,2023-04-16,,Delivered
852dd982-0a89-4462-8aa4-067cd2d5880e,1d82bac4-1421-4bc8-8a20-cbe3c2e14005,fa2db42a-c779-42c5-85de-2306e32a3e3a,67,2023-06-06,2023-07-03,,Shipped
cd1f5ec4-b50e-44b5-9030-a75042700333,cb6a98d6-84ee-4c28-a291-354f972818e6,429f0ea1-979d-42cf-b34c-515cf1e890a1,66,2024-01-14,2024-02-11,,Shipped
01651c54-8255-4a50-aa58-88ed16431f49,5211302c-93d6-43dc-92c0-f1331e0b9b60,d96941e9-cdd4-44c5-b5db-9909daf85dcf,11,2023-07-02,2023-07-05,,Pending
0fe86923-0878-4ded-9ab3-3256dc6e59cc,53c89999-1db4-4d22-a82c-910800b03842,bc20d675-0f0e-4f7e-9627-ac4b8de07925,92,2024-01-04,2024-01-16,,Shipped
be891f6d-058f-4017-ab8a-bd836029fa66,7a045cdc-6719-4f84-a713-21a596523b16,bc20d675-0f0e-4f7e-9627-ac4b8de07925,83,2023-05-18,2023-06-07,,Pending
7d5b6393-1010-451b-9126-5403388c9e81,8a6f206a-5343-40df-bace-315cbcdbf5a2,1f63d5bd-332b-4204-8d6a-e2b73b5be873,90,2024-03-07,2024-03-19,,Delivered
c186b683-f759-4194-a638-4eeeec7f69ed,0475e6cb-edd2-4bd4-98fb-10664bcdf458,411d1161-d8d0-4293-aebb-83dc4a82d487,85,2023-05-09,2023-05-11,,Pending
6c16effc-1611-48c8-bf5c-0dfa4e8ed42e,23b3dd3a-2ca1-4a3b-bfdd-b533ab8961f6,65d359e7-0eb3-4aa9-9835-54800bc9ffc0,81,2023-07-10,2023-07-28,,Shipped
4fe25319-146d-49e5-a889-6e2aabb4d77d,1ada425b-9a0a-49bd-a014-4684c41e8a74,e67ddcc2-608f-405a-b42d-5cf7bd2ef24a,30,2024-01-08,2024-01-16,,Shipped
8680757f-f4ae-420f-9857-bb3d39e54a9f,6e37f9c3-92cf-463f-9cc7-7416af1c3e25,c1a130c0-c435-40c9-b578-ad32ca04a964,28,2023-08-08,2023-08-22,,Pending
76f10785-d89c-4d0d-8f86-2c52400626ba,44927675-73ad-4078-9f4b-f235e3ddb6a3,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,64,2023-12-29,2024-01-03,,Delivered
e01e2713-8a7a-47b5-ac0c-19764929e661,e6ccf822-28af-4604-a238-c4765724d60c,624f02d2-9c1a-4125-8d7f-bec99e32def5,3,2024-01-21,2024-01-23,,Shipped
bbfdfd9e-585a-461e-8f08-72466c4aa9b8,a3b08ef0-d33d-4f69-a285-d56ee067dd7a,a72df7d5-9ebe-43e2-b042-57ff67478751,89,2023-10-10,2023-11-09,,Delivered
15842415-fd0f-468a-ad2b-6e37304ea37a,a7c8769c-5138-4ff1-9cef-2da46074acd9,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,22,2023-05-31,2023-06-21,,Delivered
cdd3f7fb-0d75-4f81-89ea-4028746a3297,4870195e-2ecd-4563-94b8-4aa6a47b22ba,d96941e9-cdd4-44c5-b5db-9909daf85dcf,25,2023-12-25,2024-01-11,,Pending
8421ccc7-9aa4-45d3-a2eb-2179ef1e0de2,a162733c-8e7a-43bb-b64f-e08b3457647b,b8080c8b-68f8-4e8c-bfd6-1650af21d84e,76,2023-08-01,2023-08-06,,Shipped
ceac4af4-1ae5-4ca1-993e-e495d90a21d8,2695201a-38d0-4bb5-999c-aa60c6d5a8b8,6e5f8454-7512-4250-ab3e-3f9f98c5c341,13,2023-08-29,2023-09-15,,Pending
4bac2a11-6969-4749-b1c2-97ed200dbc7b,53c89999-1db4-4d22-a82c-910800b03842,978f082c-0f14-4c18-9980-c9d86363933a,1,2023-09-15,2023-09-25,,Shipped
f10ead2c-abda-4713-868f-2032e0df5a43,8b6e8fb3-e16e-4684-b06d-051f3da8741d,212c01b9-992a-4e8c-bac4-833c8a4faee5,15,2023-05-27,2023-06-17,,Delivered
d422a2e7-e6c8-4e7b-adf6-694179a96712,3c2c8e61-9022-452a-ac8e-f94d4d3a0cab,79d5522f-5dc7-4306-be2d-a352dd6f70b2,79,2023-05-12,2023-05-22,,Shipped
d5d26e08-0a21-4153-8bcc-c742b91926f2,14ab17da-6196-4d3e-ad0f-d2add350cf9e,d96941e9-cdd4-44c5-b5db-9909daf85dcf,93,2023-08-15,2023-09-04,,Shipped
005a2c15-764d-4033-924e-6a0211d7facf,cb6a98d6-84ee-4c28-a291-354f972818e6,411d1161-d8d0-4293-aebb-83dc4a82d487,86,2023-04-30,2023-05-02,,Pending
6eb614c6-d7d4-4345-af41-b595c1a4ad6a,0246e96a-900c-43bc-a35c-777c47e17677,34849ed2-6703-4ffb-9eed-616af321ac7f,52,2023-10-23,2023-11-19,,Delivered
e0712966-f830-4e55-b440-a84b0fecd7bc,dc8f5dfd-aea7-4499-90b6-dee3024e5fb7,85f9efcf-a861-4729-8ab7-6ae492bc2687,60,2023-04-14,2023-05-03,,Shipped
368ec3a7-515d-4376-becc-2142c6a47e93,cb43481a-2382-444c-83f2-16c9a7bba256,dba4c773-8ab5-472a-9ec0-68170ebb1054,1,2023-04-30,2023-05-16,,Pending
ae8d71ee-73fc-4027-a3e2-9a568f1d422b,cfc56046-7e0e-435e-bd37-22def2135b7f,6e5f8454-7512-4250-ab3e-3f9f98c5c341,92,2023-10-26,2023-11-05,,Shipped
66bbf32c-5f85-4649-8918-270cdb1e6580,9184d4cd-1715-4efd-a4af-184b43263598,ebb3d35c-c929-4914-925c-3f5486d222b1,24,2023-04-02,2023-04-18,,Pending
606f670c-a7ae-4d73-a8bc-c1a533241302,c1b4d6b9-288a-40ac-a15e-4760e88ccddf,7431c6c1-a1ea-4dc1-b69e-5600bf8e26ea,23,2023-12-06,2023-12-19,,Pending
321ff21d-2265-4080-8f05-58addd28773a,93c708b4-1069-4aef-9521-cd485d2d81d2,beae386d-e37d-4da8-9e73-41b7aa1a8db5,80,2023-04-14,2023-05-11,,Pending
3f2269e6-8fd5-4bc9-a391-c6d05c3b99c5,b445784e-991a-447d-af25-a46ee8d157f2,70712627-32e7-4f04-b343-a4cf2bf6ae0f,47,2024-01-29,2024-02-19,,Pending
a56f0d98-5af7-4758-abe8-72ddd6e0cb3f,9184d4cd-1715-4efd-a4af-184b43263598,f0bcd221-c0bd-4e41-815d-36cae9002273,38,2023-12-05,2023-12-25,,Pending
91536c13-1e07-4d25-ba4b-6c29227f72dc,f40f440e-46f1-4273-ad6d-72a6cdf3ce65,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,74,2023-03-23,2023-04-15,,Shipped
70b2c38f-6da5-4e4b-9f76-588e7fbb4518,7d3a0fc4-0ad3-4a19-8a1c-098abe19e175,f9a0f41e-df76-493a-9bbd-652e5b778e35,11,2023-08-18,2023-08-29,,Delivered
90a90502-642d-4e72-82ed-ebc621c90271,a2d9fe65-9de2-4ff4-9c3b-d742b19ccfb7,429f0ea1-979d-42cf-b34c-515cf1e890a1,29,2023-03-25,2023-04-04,,Delivered
485e2c02-f099-4be7-8556-b0531bc0af76,e6ccf822-28af-4604-a238-c4765724d60c,7431c6c1-a1ea-4dc1-b69e-5600bf8e26ea,62,2024-02-10,2024-02-13,,Pending
455603b5-f185-4b4a-b450-c4cd1819ee5d,cb6a98d6-84ee-4c28-a291-354f972818e6,4cde6728-09a1-407a-b47b-1ab34fe6813c,57,2023-11-28,2023-12-15,,Pending
29293a90-70ca-4cd4-a43e-066da00df28f,dd613b5f-b512-467f-a61f-5a8e69b919d8,fa2db42a-c779-42c5-85de-2306e32a3e3a,58,2023-06-24,2023-07-22,,Shipped
c2933cb6-ecb4-4088-85e8-ac312babb78e,a162733c-8e7a-43bb-b64f-e08b3457647b,6e5f8454-7512-4250-ab3e-3f9f98c5c341,75,2023-07-18,2023-08-09,,Pending
d7e7e993-d764-4d7a-b1a6-157b01b34e18,a2d9fe65-9de2-4ff4-9c3b-d742b19ccfb7,98044ccf-8ddc-4eac-86c8-62461b178892,9,2024-03-02,2024-03-03,,Shipped
b5bacdec-33b8-4514-87d5-cd678f311c8e,44927675-73ad-4078-9f4b-f235e3ddb6a3,82795e5d-8ad8-4bca-9348-0668d3d362d7,71,2023-10-05,2023-11-04,,Delivered
f603c497-4a60-4ee8-8c44-ef1b1291bda9,4dcc57ec-6fd1-4ebc-a9f7-da33fe5cb780,f380782d-dec7-4fda-8b6d-172e6e4c6253,77,2024-02-23,2024-03-22,,Shipped
8351865f-e8d7-45e8-9b1e-87fe0ac7b610,ed5d7bc1-28ee-4f95-803d-f8613cd02805,8e5502d6-3e87-49f1-8fd5-b2242d22b5a6,71,2023-06-11,2023-06-27,,Shipped
a60441cb-3fb7-4f74-a051-5f6b7339df9e,4b28f0be-fb29-4042-8b6d-e7010fc31749,674ea0ca-f086-49e4-bedc-763c41f0cccc,55,2023-12-27,2024-01-19,,Shipped
8278e41f-7477-44ba-9d38-a4d1f1fede71,ac89f215-875f-4bd7-a2cc-a882b44aee68,821c8316-3702-40b7-8132-a609153648cf,62,2023-03-22,2023-04-01,,Pending
cb3162e7-d06c-4634-845a-9c9914f383bb,5ff683e0-8c72-42ed-92e8-256de5f2da05,4cde6728-09a1-407a-b47b-1ab34fe6813c,95,2024-02-24,2024-03-14,,Shipped
03ab377c-0248-4c86-b7ef-407e7289219f,8ea512e9-a1f9-401d-beca-89a42711a2d0,5db94855-471e-4ce9-a422-0a230a3573f5,99,2023-10-18,2023-10-20,,Pending
885aad2e-225a-4cef-8121-2c834efc8ac0,efb717ed-4b75-42f9-b61e-04a9079a39d7,99ec8fb0-b1cc-4d3b-90ee-d10b4e4c2788,8,2023-12-10,2023-12-22,,Delivered
bb2958f5-fc5a-4b5b-882a-c578acdc8cf7,5c5c5942-43ad-4012-bfc7-511d98c2eb05,10b770cd-4c33-49df-bc85-506b1d5c2e9f,84,2023-09-25,2023-10-24,,Shipped
3723d0c4-954c-4d24-a38d-b5bfa6ea77bd,a7c8769c-5138-4ff1-9cef-2da46074acd9,c1a130c0-c435-40c9-b578-ad32ca04a964,16,2023-10-15,2023-10-28,,Shipped
1ebee808-e210-48e2-8eb3-e5b67a5590ab,a3b08ef0-d33d-4f69-a285-d56ee067dd7a,81ea7a72-a0c9-49ff-a398-e80c47f54799,8,2023-04-07,2023-04-15,,Shipped
d3c9af6d-4436-4fa1-ace8-4dfc4f23f69a,f454f5ea-c40b-45bd-96ee-6030fe6be643,85f9efcf-a861-4729-8ab7-6ae492bc2687,50,2023-06-16,2023-07-09,,Delivered
7f7f061b-67cb-4638-9839-c51af3546770,6f865804-c82e-4300-b398-e4234bfbd817,7d3e3537-80d8-45ec-8155-d3ebbe72dbdf,35,2024-02-25,2024-03-06,,Shipped
096a8463-4449-43c5-958a-c4ee525e1d72,72c347aa-e1c6-4136-84d9-4a2f45f000d2,41923789-a151-4bc1-980c-e2ffa4aeef74,51,2023-08-04,2023-09-03,,Shipped
aa472907-566d-4c49-8e95-9a0a92b8feeb,1cb962bc-24ef-4b2a-b94e-dd1cdbc7f4df,513eb641-8ffd-4761-8948-3d0c1dad1071,24,2024-02-09,2024-02-14,,Shipped
1482670e-eaca-457c-9f3a-1548df17bf90,1cb962bc-24ef-4b2a-b94e-dd1cdbc7f4df,09d63d70-3422-4373-ae32-f4417a0f43d4,11,2023-12-10,2023-12-17,,Shipped
c92ed6dc-5778-4dd6-9aa2-585c996c6a42,c1b4d6b9-288a-40ac-a15e-4760e88ccddf,ebb3d35c-c929-4914-925c-3f5486d222b1,44,2023-10-12,2023-10-30,,Pending
0bc95dbe-0ead-4868-93c9-e91668549460,9184d4cd-1715-4efd-a4af-184b43263598,fa2db42a-c779-42c5-85de-2306e32a3e3a,56,2023-06-25,2023-07-12,,Shipped
6b7a6e99-e0f0-4701-b04f-471774ce51f5,6d13d8a7-52c2-49df-a5a9-278edfe74d54,145cd736-84a4-424c-837f-5815e3023f54,37,2024-02-18,2024-03-04,,Pending
5db7d4e5-12e8-4665-ab8d-3feff2fb8b8f,dd613b5f-b512-467f-a61f-5a8e69b919d8,033abd87-6d01-4191-aa2f-c4cb0de2d89b,52,2023-11-20,2023-12-03,,Pending
b76f33ed-f95c-471c-a0c3-fc6e81faf428,5211302c-93d6-43dc-92c0-f1331e0b9b60,70712627-32e7-4f04-b343-a4cf2bf6ae0f,38,2024-01-18,2024-01-23,,Pending
1f5c16d8-2007-4e88-baca-9c8710116b25,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,9e7e973a-9274-4353-bc1f-2b6bbedd5250,3,2023-11-29,2023-12-27,,Delivered
da92c7ac-3a2b-48c8-8e7b-0c0a6664a448,2695201a-38d0-4bb5-999c-aa60c6d5a8b8,411d1161-d8d0-4293-aebb-83dc4a82d487,86,2023-04-21,2023-05-06,,Pending
1f5b146d-ec95-4d03-a934-e1c84f1c97ab,244431ca-db0e-4886-95a4-59b876a4fc3b,7afd95a3-34ed-4872-b99e-b5a4617e00a3,82,2023-11-18,2023-12-05,,Delivered
14eb51da-0e9a-4683-a095-08edf5f0d526,db162136-1111-4d9e-953e-9357bd367703,dba4c773-8ab5-472a-9ec0-68170ebb1054,86,2023-10-07,2023-11-02,,Shipped
5dbd21a4-baf9-4c87-bfc6-a0090d7d1ec7,8ea512e9-a1f9-401d-beca-89a42711a2d0,9b26fec0-254b-4728-aae6-3861af66c74e,21,2023-12-24,2023-12-27,,Shipped
a6c69871-47f4-4a8c-90ae-d108d5f436eb,3bf40192-83c7-4a34-a661-5bd498bfb0e5,e67ddcc2-608f-405a-b42d-5cf7bd2ef24a,15,2023-07-05,2023-07-17,,Shipped
ee83f6a4-a82d-46f5-8498-a0fdf9b9383b,a2d9fe65-9de2-4ff4-9c3b-d742b19ccfb7,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,32,2023-05-21,2023-06-01,,Delivered
3c3bad38-b6a6-435c-b4b1-c559862aef1c,4b28f0be-fb29-4042-8b6d-e7010fc31749,b20cd865-ae2f-4049-a862-01e9a5010e3b,5,2023-04-20,2023-04-27,,Pending
33ddb8c6-2131-42b4-b3df-8294e5459518,0a79a03b-8d08-43b3-8570-cc43aaae46de,e67ddcc2-608f-405a-b42d-5cf7bd2ef24a,13,2023-05-13,2023-06-05,,Shipped
c8f4bfaa-fb4b-405f-99e2-bb1618d6ca5e,0b9950e0-813b-4bef-80e0-5997dc049e36,5a8a4698-ad04-4dab-a7d4-7f02ec321b53,10,2023-04-17,2023-04-21,,Pending
7cfa5062-9795-48d3-ba2b-46b2a2e526e1,0246e96a-900c-43bc-a35c-777c47e17677,a72df7d5-9ebe-43e2-b042-57ff67478751,10,2023-10-06,2023-10-07,,Shipped
